"","uid","signup_dt","auth_type","device"
"2117",21685536,"2016-06-04","A",2
"2118",21686317,"2016-06-04","C",6
"2119",21690272,"2016-06-05","C",1
"2120",21690418,"2016-06-05","B",3
"2121",21690796,"2016-06-05","C",5
"2122",21691787,"2016-06-05","C",6
"2123",21693333,"2016-06-05","B",6
"2124",21693366,"2016-06-05","C",6
"2125",21693785,"2016-06-05","C",1
"2126",21694883,"2016-06-05","C",4
"2127",21695024,"2016-06-05","C",2
"2128",21695547,"2016-06-05","C",6
"2129",21697593,"2016-06-05","C",2
"2130",21698604,"2016-06-05","B",1
"2131",21698768,"2016-06-05","C",1
"2132",21698848,"2016-06-05","C",4
"2133",21699887,"2016-06-05","C",5
"2134",21699944,"2016-06-05","C",2
"2135",21700455,"2016-06-05","C",6
"2136",21700730,"2016-06-05","A",1
"2137",21701171,"2016-06-05","C",7
"2138",21704553,"2016-06-06","B",6
"2139",21705174,"2016-06-06","C",6
"2140",21705753,"2016-06-06","C",5
"2141",21706477,"2016-06-06","C",1
"2142",21706782,"2016-06-06","C",1
"2143",21707166,"2016-06-06","A",5
"2144",21707196,"2016-06-06","B",1
"2145",21707216,"2016-06-06","C",1
"2146",21707820,"2016-06-06","A",6
"2147",21709021,"2016-06-06","C",1
"2148",21709722,"2016-06-06","A",5
"2149",21711491,"2016-06-06","B",2
"2150",21711578,"2016-06-06","A",6
"2151",21711610,"2016-06-06","A",6
"2152",21713110,"2016-06-06","C",1
"2153",21713387,"2016-06-06","C",5
"2154",21713571,"2016-06-06","A",5
"2155",21713775,"2016-06-06","C",1
"2156",21714546,"2016-06-06","C",6
"2157",21715062,"2016-06-06","B",6
"2158",21715673,"2016-06-06","C",6
"2159",21717036,"2016-06-07","C",4
"2160",21717561,"2016-06-07","C",6
"2161",21718861,"2016-06-07","C",5
"2162",21719955,"2016-06-07","C",7
"2163",21720567,"2016-06-07","C",1
"2164",21721268,"2016-06-07","C",1
"2165",21722469,"2016-06-07","C",1
"2166",21723151,"2016-06-07","B",6
"2167",21723377,"2016-06-07","A",5
"2168",21725213,"2016-06-07","A",6
"2169",21727100,"2016-06-07","A",4
"2170",21727293,"2016-06-07","C",1
"2171",21728690,"2016-06-07","C",1
"2172",21729131,"2016-06-07","C",1
"2173",21729146,"2016-06-07","A",1
"2174",21729708,"2016-06-07","C",5
"2175",21730887,"2016-06-08","A",7
"2176",21733068,"2016-06-08","C",6
"2177",21734820,"2016-06-08","C",2
"2178",21735333,"2016-06-08","C",1
"2179",21737095,"2016-06-08","A",6
"2180",21737403,"2016-06-08","C",6
"2181",21737719,"2016-06-08","C",1
"2182",21737782,"2016-06-08","C",1
"2183",21738134,"2016-06-08","C",1
"2184",21739199,"2016-06-08","C",6
"2185",21739607,"2016-06-08","C",1
"2186",21740141,"2016-06-08","C",1
"2187",21740754,"2016-06-08","C",6
"2188",21741254,"2016-06-08","C",1
"2189",21741404,"2016-06-08","C",2
"2190",21742329,"2016-06-08","A",1
"2191",21742423,"2016-06-08","C",4
"2192",21742508,"2016-06-08","A",1
"2193",21745114,"2016-06-09","C",6
"2194",21746252,"2016-06-09","C",6
"2195",21747065,"2016-06-09","A",1
"2196",21747444,"2016-06-09","C",5
"2197",21747643,"2016-06-09","A",4
"2198",21749163,"2016-06-09","C",4
"2199",21749295,"2016-06-09","A",1
"2200",21749906,"2016-06-09","C",1
"2201",21750613,"2016-06-09","C",6
"2202",21750884,"2016-06-09","A",1
"2203",21751493,"2016-06-09","A",1
"2204",21751789,"2016-06-09","B",6
"2205",21752395,"2016-06-09","A",1
"2206",21752402,"2016-06-09","C",5
"2207",21752469,"2016-06-09","C",1
"2208",21753849,"2016-06-09","C",1
"2209",21754465,"2016-06-09","A",7
"2210",21755251,"2016-06-09","C",6
"2211",21755652,"2016-06-09","A",6
"2212",21757898,"2016-06-10","A",6
"2213",21758725,"2016-06-10","A",1
"2214",21759635,"2016-06-10","B",1
"2215",21759782,"2016-06-10","C",2
"2216",21761385,"2016-06-10","B",7
"2217",21762383,"2016-06-10","C",1
"2218",21763299,"2016-06-10","C",6
"2219",21765898,"2016-06-10","C",1
"2220",21765921,"2016-06-10","C",1
"2221",21766383,"2016-06-10","C",1
"2222",21766814,"2016-06-10","A",1
"2223",21766936,"2016-06-10","C",1
"2224",21767177,"2016-06-10","C",6
"2225",21769144,"2016-06-11","C",6
"2226",21771026,"2016-06-11","C",1
"2227",21771804,"2016-06-11","C",1
"2228",21771829,"2016-06-11","C",4
"2229",21772294,"2016-06-11","A",6
"2230",21772902,"2016-06-11","C",6
"2231",21772916,"2016-06-11","C",6
"2232",21773408,"2016-06-11","A",1
"2233",21773553,"2016-06-11","C",1
"2234",21773650,"2016-06-11","B",1
"2235",21774422,"2016-06-11","C",6
"2236",21774789,"2016-06-11","A",1
"2237",21775238,"2016-06-11","C",1
"2238",21776891,"2016-06-11","A",2
"2239",21776936,"2016-06-11","C",4
"2240",21777457,"2016-06-11","A",5
"2241",21778531,"2016-06-11","C",1
"2242",21778622,"2016-06-11","A",7
"2243",21778979,"2016-06-11","C",5
"2244",21779527,"2016-06-11","C",5
"2245",21780044,"2016-06-11","C",6
"2246",21784711,"2016-06-12","C",6
"2247",21786021,"2016-06-12","C",2
"2248",21786558,"2016-06-12","C",6
"2249",21787267,"2016-06-12","C",1
"2250",21789123,"2016-06-12","C",1
"2251",21790041,"2016-06-12","C",1
"2252",21790128,"2016-06-12","C",1
"2253",21790473,"2016-06-12","B",1
"2254",21790517,"2016-06-12","C",1
"2255",21791204,"2016-06-12","C",1
"2256",21791250,"2016-06-12","B",3
"2257",21791411,"2016-06-12","C",6
"2258",21791492,"2016-06-12","C",1
"2259",21792276,"2016-06-12","B",1
"2260",21792723,"2016-06-12","A",6
"2261",21793624,"2016-06-12","A",4
"2262",21793760,"2016-06-12","C",1
"2263",21793809,"2016-06-12","C",1
"2264",21793992,"2016-06-12","A",5
"2265",21795340,"2016-06-13","C",5
"2266",21795792,"2016-06-13","B",5
"2267",21796024,"2016-06-13","B",1
"2268",21796301,"2016-06-13","A",5
"2269",21796777,"2016-06-13","C",1
"2270",21798283,"2016-06-13","A",1
"2271",21798287,"2016-06-13","C",5
"2272",21799089,"2016-06-13","C",1
"2273",21800220,"2016-06-13","C",1
"2274",21800248,"2016-06-13","C",1
"2275",21801550,"2016-06-13","C",2
"2276",21802082,"2016-06-13","C",1
"2277",21802183,"2016-06-13","A",4
"2278",21802298,"2016-06-13","C",1
"2279",21802420,"2016-06-13","C",5
"2280",21802876,"2016-06-13","C",1
"2281",21804149,"2016-06-13","A",1
"2282",21804400,"2016-06-13","C",1
"2283",21805839,"2016-06-13","A",1
"2284",21805903,"2016-06-13","C",1
"2285",21806228,"2016-06-13","C",1
"2286",21806942,"2016-06-13","B",7
"2287",21807062,"2016-06-13","C",5
"2288",21808123,"2016-06-13","C",4
"2289",21811055,"2016-06-14","B",1
"2290",21811990,"2016-06-14","C",1
"2291",21812644,"2016-06-14","C",1
"2292",21813167,"2016-06-14","C",4
"2293",21813359,"2016-06-14","B",1
"2294",21813730,"2016-06-14","C",1
"2295",21813827,"2016-06-14","C",1
"2296",21815092,"2016-06-14","B",1
"2297",21815148,"2016-06-14","A",6
"2298",21816540,"2016-06-14","C",6
"2299",21816694,"2016-06-14","A",1
"2300",21817161,"2016-06-14","C",1
"2301",21818773,"2016-06-14","C",4
"2302",21818864,"2016-06-14","A",1
"2303",21819085,"2016-06-14","A",2
"2304",21819840,"2016-06-14","C",1
"2305",21819941,"2016-06-14","C",1
"2306",21820740,"2016-06-14","B",1
"2307",21821688,"2016-06-14","B",1
"2308",21824135,"2016-06-15","A",6
"2309",21824255,"2016-06-15","C",1
"2310",21824345,"2016-06-15","C",1
"2311",21825586,"2016-06-15","A",1
"2312",21828801,"2016-06-15","B",1
"2313",21829040,"2016-06-15","C",4
"2314",21829205,"2016-06-15","C",1
"2315",21829325,"2016-06-15","C",1
"2316",21830639,"2016-06-15","C",4
"2317",21832542,"2016-06-15","C",4
"2318",21832640,"2016-06-15","C",5
"2319",21832729,"2016-06-15","A",7
"2320",21833159,"2016-06-15","A",5
"2321",21833282,"2016-06-15","A",1
"2322",21833454,"2016-06-15","B",6
"2323",21834057,"2016-06-15","A",1
"2324",21834862,"2016-06-15","B",2
"2325",21837642,"2016-06-16","C",1
"2326",21838271,"2016-06-16","C",2
"2327",21839187,"2016-06-16","C",1
"2328",21839846,"2016-06-16","C",5
"2329",21839925,"2016-06-16","C",1
"2330",21840391,"2016-06-16","C",1
"2331",21841152,"2016-06-16","A",6
"2332",21841626,"2016-06-16","B",1
"2333",21841755,"2016-06-16","C",5
"2334",21842431,"2016-06-16","C",5
"2335",21843248,"2016-06-16","C",4
"2336",21843294,"2016-06-16","B",7
"2337",21843576,"2016-06-16","A",1
"2338",21843834,"2016-06-16","C",5
"2339",21844183,"2016-06-16","B",1
"2340",21845393,"2016-06-16","A",5
"2341",21845403,"2016-06-16","B",1
"2342",21845427,"2016-06-16","B",7
"2343",21846055,"2016-06-16","A",4
"2344",21848187,"2016-06-16","C",5
"2345",21849961,"2016-06-17","C",2
"2346",21850942,"2016-06-17","B",6
"2347",21851031,"2016-06-17","A",1
"2348",21851669,"2016-06-17","C",1
"2349",21852020,"2016-06-17","C",1
"2350",21852665,"2016-06-17","A",6
"2351",21857040,"2016-06-17","C",1
"2352",21857177,"2016-06-17","C",5
"2353",21857718,"2016-06-17","A",6
"2354",21858905,"2016-06-17","C",1
"2355",21859196,"2016-06-17","A",4
"2356",21859518,"2016-06-17","A",6
"2357",21861774,"2016-06-18","C",6
"2358",21862102,"2016-06-18","B",1
"2359",21862679,"2016-06-18","C",1
"2360",21863047,"2016-06-18","B",1
"2361",21865936,"2016-06-18","A",1
"2362",21866344,"2016-06-18","C",6
"2363",21866628,"2016-06-18","C",4
"2364",21866662,"2016-06-18","C",1
"2365",21868566,"2016-06-18","C",1
"2366",21868643,"2016-06-18","A",6
"2367",21868840,"2016-06-18","C",5
"2368",21868878,"2016-06-18","A",1
"2369",21869386,"2016-06-18","B",1
"2370",21869952,"2016-06-18","C",1
"2371",21870342,"2016-06-18","C",1
"2372",21871086,"2016-06-18","B",6
"2373",21871809,"2016-06-19","B",6
"2374",21873705,"2016-06-19","C",1
"2375",21875434,"2016-06-19","C",1
"2376",21875600,"2016-06-19","C",6
"2377",21876982,"2016-06-19","C",5
"2378",21877326,"2016-06-19","C",1
"2379",21877856,"2016-06-19","C",2
"2380",21878381,"2016-06-19","B",6
"2381",21878620,"2016-06-19","B",1
"2382",21880792,"2016-06-19","C",1
"2383",21882033,"2016-06-19","C",5
"2384",21882060,"2016-06-19","A",1
"2385",21882823,"2016-06-19","A",1
"2386",21883952,"2016-06-19","C",4
"2387",21885075,"2016-06-20","C",4
"2388",21887097,"2016-06-20","A",6
"2389",21887427,"2016-06-20","B",1
"2390",21887933,"2016-06-20","A",5
"2391",21889167,"2016-06-20","C",1
"2392",21889459,"2016-06-20","A",1
"2393",21889659,"2016-06-20","C",6
"2394",21890499,"2016-06-20","C",5
"2395",21890708,"2016-06-20","B",6
"2396",21890921,"2016-06-20","C",2
"2397",21890955,"2016-06-20","A",1
"2398",21892336,"2016-06-20","A",1
"2399",21892526,"2016-06-20","B",1
"2400",21892769,"2016-06-20","C",5
"2401",21892935,"2016-06-20","A",1
"2402",21893858,"2016-06-20","C",4
"2403",21896172,"2016-06-20","C",2
"2404",21900889,"2016-06-21","A",7
"2405",21902974,"2016-06-21","A",1
"2406",21903108,"2016-06-21","C",1
"2407",21904389,"2016-06-21","A",6
"2408",21904512,"2016-06-21","B",6
"2409",21905043,"2016-06-21","C",6
"2410",21905094,"2016-06-21","C",6
"2411",21905480,"2016-06-21","C",1
"2412",21905757,"2016-06-21","B",1
"2413",21906104,"2016-06-21","A",6
"2414",21907633,"2016-06-21","C",1
"2415",21908134,"2016-06-21","A",1
"2416",21909032,"2016-06-21","C",5
"2417",21909131,"2016-06-21","C",6
"2418",21910225,"2016-06-21","C",1
"2419",21910302,"2016-06-21","C",6
"2420",21911696,"2016-06-21","C",1
"2421",21911988,"2016-06-21","A",6
"2422",21915139,"2016-06-22","B",7
"2423",21915430,"2016-06-22","B",1
"2424",21916643,"2016-06-22","C",2
"2425",21916996,"2016-06-22","B",1
"2426",21917483,"2016-06-22","C",1
"2427",21917823,"2016-06-22","A",1
"2428",21919485,"2016-06-22","A",5
"2429",21920166,"2016-06-22","B",1
"2430",21920230,"2016-06-22","C",5
"2431",21921956,"2016-06-22","A",4
"2432",21922377,"2016-06-22","C",2
"2433",21922548,"2016-06-22","A",1
"2434",21923181,"2016-06-22","C",1
"2435",21923332,"2016-06-22","C",5
"2436",21923835,"2016-06-22","C",1
"2437",21923915,"2016-06-22","B",1
"2438",21924158,"2016-06-22","A",6
"2439",21924946,"2016-06-22","C",1
"2440",21928111,"2016-06-23","C",5
"2441",21929685,"2016-06-23","B",1
"2442",21930783,"2016-06-23","A",1
"2443",21930829,"2016-06-23","C",1
"2444",21931330,"2016-06-23","A",1
"2445",21932011,"2016-06-23","B",1
"2446",21932326,"2016-06-23","C",1
"2447",21934350,"2016-06-23","C",5
"2448",21935729,"2016-06-23","A",1
"2449",21936066,"2016-06-23","C",2
"2450",21942292,"2016-06-24","C",4
"2451",21942657,"2016-06-24","C",1
"2452",21944151,"2016-06-24","C",1
"2453",21944170,"2016-06-24","B",6
"2454",21944453,"2016-06-24","B",6
"2455",21944584,"2016-06-24","C",5
"2456",21945312,"2016-06-24","B",6
"2457",21945565,"2016-06-24","C",5
"2458",21945920,"2016-06-24","C",6
"2459",21946015,"2016-06-24","C",1
"2460",21946317,"2016-06-24","A",1
"2461",21946519,"2016-06-24","A",1
"2462",21946535,"2016-06-24","A",6
"2463",21946817,"2016-06-24","B",1
"2464",21947779,"2016-06-24","B",6
"2465",21948250,"2016-06-24","A",6
"2466",21948727,"2016-06-24","A",4
"2467",21949407,"2016-06-24","B",7
"2468",21949534,"2016-06-24","C",5
"2469",21949805,"2016-06-24","C",6
"2470",21952683,"2016-06-25","B",1
"2471",21953487,"2016-06-25","A",1
"2472",21954238,"2016-06-25","C",1
"2473",21954464,"2016-06-25","C",6
"2474",21954792,"2016-06-25","C",1
"2475",21955682,"2016-06-25","A",7
"2476",21955988,"2016-06-25","C",2
"2477",21956111,"2016-06-25","C",5
"2478",21956181,"2016-06-25","C",6
"2479",21956461,"2016-06-25","B",1
"2480",21956721,"2016-06-25","A",6
"2481",21956748,"2016-06-25","A",4
"2482",21956974,"2016-06-25","C",7
"2483",21957042,"2016-06-25","C",6
"2484",21957175,"2016-06-25","C",1
"2485",21957614,"2016-06-25","A",4
"2486",21958161,"2016-06-25","C",1
"2487",21958416,"2016-06-25","C",1
"2488",21959246,"2016-06-25","B",6
"2489",21959763,"2016-06-25","C",2
"2490",21960481,"2016-06-25","C",2
"2491",21962717,"2016-06-25","C",1
"2492",21965344,"2016-06-26","C",7
"2493",21966089,"2016-06-26","A",7
"2494",21968424,"2016-06-26","C",4
"2495",21968716,"2016-06-26","C",2
"2496",21969104,"2016-06-26","C",1
"2497",21969119,"2016-06-26","C",5
"2498",21969485,"2016-06-26","B",2
"2499",21970412,"2016-06-26","A",2
"2500",21971113,"2016-06-26","A",4
"2501",21971808,"2016-06-26","A",1
"2502",21972096,"2016-06-26","A",1
"2503",21972457,"2016-06-26","C",5
"2504",21972631,"2016-06-26","B",1
"2505",21972787,"2016-06-26","C",6
"2506",21974095,"2016-06-26","C",1
"2507",21974645,"2016-06-26","C",2
"2508",21975727,"2016-06-26","C",1
"2509",21975784,"2016-06-26","C",1
"2510",21976244,"2016-06-26","C",4
"2511",21976565,"2016-06-26","B",1
"2512",21976687,"2016-06-26","C",5
"2513",21976724,"2016-06-26","A",5
"2514",21977869,"2016-06-26","C",5
"2515",21978910,"2016-06-27","A",6
"2516",21980644,"2016-06-27","B",1
"2517",21984075,"2016-06-27","B",1
"2518",21986731,"2016-06-27","B",6
"2519",21987503,"2016-06-27","A",1
"2520",21989169,"2016-06-27","C",1
"2521",21989206,"2016-06-27","B",6
"2522",21990336,"2016-06-27","A",6
"2523",21990568,"2016-06-27","A",6
"2524",21990614,"2016-06-27","C",1
"2525",21990920,"2016-06-27","C",5
"2526",21994571,"2016-06-28","B",6
"2527",21995418,"2016-06-28","A",1
"2528",21995881,"2016-06-28","C",5
"2529",21996074,"2016-06-28","C",1
"2530",21996430,"2016-06-28","B",1
"2531",21996684,"2016-06-28","A",1
"2532",21997513,"2016-06-28","B",2
"2533",21997775,"2016-06-28","A",5
"2534",21998860,"2016-06-28","A",5
"2535",21999054,"2016-06-28","C",5
"2536",21999152,"2016-06-28","C",5
"2537",21999419,"2016-06-28","C",1
"2538",21999852,"2016-06-28","C",5
"2539",22000007,"2016-06-28","C",1
"2540",22002104,"2016-06-28","B",1
"2541",22002207,"2016-06-28","B",6
"2542",22002632,"2016-06-28","C",1
"2543",22002785,"2016-06-28","B",1
"2544",22003232,"2016-06-28","A",5
"2545",22005114,"2016-06-28","A",5
"2546",22006216,"2016-06-28","C",1
"2547",22010292,"2016-06-29","C",6
"2548",22010497,"2016-06-29","A",1
"2549",22011760,"2016-06-29","C",6
"2550",22012041,"2016-06-29","C",5
"2551",22012109,"2016-06-29","B",1
"2552",22012680,"2016-06-29","C",6
"2553",22012789,"2016-06-29","C",1
"2554",22015178,"2016-06-29","B",1
"2555",22015981,"2016-06-29","C",1
"2556",22016066,"2016-06-29","A",5
"2557",22016971,"2016-06-29","C",5
"2558",22016999,"2016-06-29","A",7
"2559",22017026,"2016-06-29","A",2
"2560",22017559,"2016-06-29","B",1
"2561",22017746,"2016-06-29","B",1
"2562",22018848,"2016-06-29","C",4
"2563",22020447,"2016-06-29","A",5
"2564",22020509,"2016-06-29","C",4
"2565",22020680,"2016-06-29","A",5
"2566",22021122,"2016-06-29","C",1
"2567",22022018,"2016-06-30","A",6
"2568",22022364,"2016-06-30","A",6
"2569",22023215,"2016-06-30","C",5
"2570",22025994,"2016-06-30","A",1
"2571",22026624,"2016-06-30","C",1
"2572",22026716,"2016-06-30","C",6
"2573",22027316,"2016-06-30","A",1
"2574",22027821,"2016-06-30","C",6
"2575",22029477,"2016-06-30","C",1
"2576",22030151,"2016-06-30","A",6
"2577",22030626,"2016-06-30","C",1
"2578",22030732,"2016-06-30","A",1
"2579",22031102,"2016-06-30","B",1
"2580",22031624,"2016-06-30","B",6
"2581",22032054,"2016-06-30","A",4
"2582",22032723,"2016-06-30","B",6
"2583",22033187,"2016-06-30","C",4
"2584",22033452,"2016-06-30","C",5
"2585",22034665,"2016-06-30","C",2
"2586",22037566,"2016-07-01","C",1
"2587",22037862,"2016-07-01","C",1
"2588",22038830,"2016-07-01","C",1
"2589",22039156,"2016-07-01","C",1
"2590",22039340,"2016-07-01","B",7
"2591",22039883,"2016-07-01","A",5
"2592",22042030,"2016-07-01","B",7
"2593",22042063,"2016-07-01","A",6
"2594",22043366,"2016-07-01","C",1
"2595",22045215,"2016-07-01","A",5
"2596",22045244,"2016-07-01","C",5
"2597",22045566,"2016-07-01","A",7
"2598",22046091,"2016-07-01","C",4
"2599",22054808,"2016-07-02","C",7
"2600",22056065,"2016-07-02","A",1
"2601",22056657,"2016-07-02","C",1
"2602",22057400,"2016-07-02","C",5
"2603",22057491,"2016-07-02","C",1
"2604",22058473,"2016-07-02","B",6
"2605",22058753,"2016-07-02","C",1
"2606",22060032,"2016-07-02","B",7
"2607",22061237,"2016-07-03","C",1
"2608",22063450,"2016-07-03","B",2
"2609",22063747,"2016-07-03","C",1
"2610",22064325,"2016-07-03","C",5
"2611",22064357,"2016-07-03","B",1
"2612",22064585,"2016-07-03","C",5
"2613",22064901,"2016-07-03","A",5
"2614",22066979,"2016-07-03","A",6
"2615",22067254,"2016-07-03","B",1
"2616",22067970,"2016-07-03","B",1
"2617",22069103,"2016-07-03","C",4
"2618",22069681,"2016-07-03","C",5
"2619",22071823,"2016-07-03","C",5
"2620",22072194,"2016-07-03","A",5
"2621",22072314,"2016-07-03","A",4
"2622",22073485,"2016-07-03","A",2
"2623",22074110,"2016-07-03","C",1
"2624",22077555,"2016-07-04","C",4
"2625",22079958,"2016-07-04","C",1
"2626",22080888,"2016-07-04","C",1
"2627",22083923,"2016-07-04","C",7
"2628",22084714,"2016-07-04","C",1
"2629",22084995,"2016-07-04","B",3
"2630",22085293,"2016-07-04","C",1
"2631",22085402,"2016-07-04","A",1
"2632",22085453,"2016-07-04","A",7
"2633",22085493,"2016-07-04","C",5
"2634",22086278,"2016-07-04","B",1
"2635",22086800,"2016-07-04","C",5
"2636",22087070,"2016-07-04","B",1
"2637",22087168,"2016-07-04","B",1
"2638",22087592,"2016-07-04","B",1
"2639",22088717,"2016-07-04","A",7
"2640",22089435,"2016-07-04","C",4
"2641",22092556,"2016-07-05","C",5
"2642",22092715,"2016-07-05","B",1
"2643",22098359,"2016-07-05","A",1
"2644",22098426,"2016-07-05","A",1
"2645",22098433,"2016-07-05","A",5
"2646",22098805,"2016-07-05","B",1
"2647",22099067,"2016-07-05","A",6
"2648",22099956,"2016-07-05","C",1
"2649",22099997,"2016-07-05","A",6
"2650",22100217,"2016-07-05","B",3
"2651",22100806,"2016-07-05","A",1
"2652",22100909,"2016-07-05","C",6
"2653",22102122,"2016-07-05","C",1
"2654",22103364,"2016-07-05","C",7
"2655",22104257,"2016-07-05","B",1
"2656",22104428,"2016-07-05","C",2
"2657",22108086,"2016-07-06","C",6
"2658",22109013,"2016-07-06","C",1
"2659",22109135,"2016-07-06","A",6
"2660",22109521,"2016-07-06","C",6
"2661",22110972,"2016-07-06","C",1
"2662",22111714,"2016-07-06","A",6
"2663",22112056,"2016-07-06","C",5
"2664",22112367,"2016-07-06","A",1
"2665",22112787,"2016-07-06","A",5
"2666",22112849,"2016-07-06","C",5
"2667",22114052,"2016-07-06","C",7
"2668",22115389,"2016-07-06","C",1
"2669",22116485,"2016-07-06","C",1
"2670",22118157,"2016-07-06","C",6
"2671",22119501,"2016-07-06","A",1
"2672",22119590,"2016-07-06","A",1
"2673",22119940,"2016-07-06","C",5
"2674",22119981,"2016-07-06","B",2
"2675",22120130,"2016-07-06","C",1
"2676",22120229,"2016-07-06","C",5
"2677",22120848,"2016-07-06","C",1
"2678",22120994,"2016-07-06","A",7
"2679",22126868,"2016-07-07","C",1
"2680",22127226,"2016-07-07","C",1
"2681",22127758,"2016-07-07","B",5
"2682",22128949,"2016-07-07","C",1
"2683",22129815,"2016-07-07","A",5
"2684",22129882,"2016-07-07","B",1
"2685",22132128,"2016-07-07","A",6
"2686",22132170,"2016-07-07","A",5
"2687",22132403,"2016-07-07","A",6
"2688",22133821,"2016-07-07","C",2
"2689",22134068,"2016-07-07","C",6
"2690",22134770,"2016-07-07","C",5
"2691",22135526,"2016-07-07","A",4
"2692",22135940,"2016-07-07","A",1
"2693",22137215,"2016-07-08","C",1
"2694",22138046,"2016-07-08","B",1
"2695",22138610,"2016-07-08","C",1
"2696",22138963,"2016-07-08","C",6
"2697",22141695,"2016-07-08","C",7
"2698",22141817,"2016-07-08","C",2
"2699",22142309,"2016-07-08","C",6
"2700",22142569,"2016-07-08","B",1
"2701",22143088,"2016-07-08","C",4
"2702",22143487,"2016-07-08","C",5
"2703",22143882,"2016-07-08","C",1
